year;civil_conflicts;state_intervention;conflict_between_states;total;GDP growth (annual %) [NY.GDP.MKTP.KD.ZG] - Germany [DEU];GDP growth (annual %) [NY.GDP.MKTP.KD.ZG] - France [FRA];GDP growth (annual %) [NY.GDP.MKTP.KD.ZG] - Italy [ITA];GDP growth (annual %) [NY.GDP.MKTP.KD.ZG] - Japan [JPN];GDP growth (annual %) [NY.GDP.MKTP.KD.ZG] - Canada [CAN];GDP growth (annual %) [NY.GDP.MKTP.KD.ZG] - Russian Federation [RUS];GDP growth (annual %) [NY.GDP.MKTP.KD.ZG] - United States [USA];GDP growth (annual %) [NY.GDP.MKTP.KD.ZG] - United Kingdom [GBR];GDP growth (annual %) [NY.GDP.MKTP.KD.ZG] - Brazil [BRA];GDP growth (annual %) [NY.GDP.MKTP.KD.ZG] - India [IND];GDP growth (annual %) [NY.GDP.MKTP.KD.ZG] - Mexico [MEX];GDP growth (annual %) [NY.GDP.MKTP.KD.ZG] - South Africa [ZAF];GDP growth (annual %) [NY.GDP.MKTP.KD.ZG] - China [CHN];GDP growth (annual %) [NY.GDP.MKTP.KD.ZG] - World [WLD];GDP (current US$) [NY.GDP.MKTP.CD] - Germany [DEU];GDP (current US$) [NY.GDP.MKTP.CD] - France [FRA];GDP (current US$) [NY.GDP.MKTP.CD] - Italy [ITA];GDP (current US$) [NY.GDP.MKTP.CD] - Japan [JPN];GDP (current US$) [NY.GDP.MKTP.CD] - Canada [CAN];GDP (current US$) [NY.GDP.MKTP.CD] - Russian Federation [RUS];GDP (current US$) [NY.GDP.MKTP.CD] - United States [USA];GDP (current US$) [NY.GDP.MKTP.CD] - United Kingdom [GBR];GDP (current US$) [NY.GDP.MKTP.CD] - Brazil [BRA];GDP (current US$) [NY.GDP.MKTP.CD] - India [IND];GDP (current US$) [NY.GDP.MKTP.CD] - Mexico [MEX];GDP (current US$) [NY.GDP.MKTP.CD] - South Africa [ZAF];GDP (current US$) [NY.GDP.MKTP.CD] - China [CHN];GDP (current US$) [NY.GDP.MKTP.CD] - World [WLD];Military expenditure (% of GDP) [MS.MIL.XPND.GD.ZS] - Germany [DEU];Military expenditure (% of GDP) [MS.MIL.XPND.GD.ZS] - France [FRA];Military expenditure (% of GDP) [MS.MIL.XPND.GD.ZS] - Italy [ITA];Military expenditure (% of GDP) [MS.MIL.XPND.GD.ZS] - Japan [JPN];Military expenditure (% of GDP) [MS.MIL.XPND.GD.ZS] - Canada [CAN];Military expenditure (% of GDP) [MS.MIL.XPND.GD.ZS] - Russian Federation [RUS];Military expenditure (% of GDP) [MS.MIL.XPND.GD.ZS] - United States [USA];Military expenditure (% of GDP) [MS.MIL.XPND.GD.ZS] - United Kingdom [GBR];Military expenditure (% of GDP) [MS.MIL.XPND.GD.ZS] - Brazil [BRA];Military expenditure (% of GDP) [MS.MIL.XPND.GD.ZS] - India [IND];Military expenditure (% of GDP) [MS.MIL.XPND.GD.ZS] - Mexico [MEX];Military expenditure (% of GDP) [MS.MIL.XPND.GD.ZS] - South Africa [ZAF];Military expenditure (% of GDP) [MS.MIL.XPND.GD.ZS] - China [CHN];Military expenditure (% of GDP) [MS.MIL.XPND.GD.ZS] - World [WLD];Military expenditure (current USD) [MS.MIL.XPND.CD] - Germany [DEU];Military expenditure (current USD) [MS.MIL.XPND.CD] - France [FRA];Military expenditure (current USD) [MS.MIL.XPND.CD] - Italy [ITA];Military expenditure (current USD) [MS.MIL.XPND.CD] - Japan [JPN];Military expenditure (current USD) [MS.MIL.XPND.CD] - Canada [CAN];Military expenditure (current USD) [MS.MIL.XPND.CD] - Russian Federation [RUS];Military expenditure (current USD) [MS.MIL.XPND.CD] - United States [USA];Military expenditure (current USD) [MS.MIL.XPND.CD] - United Kingdom [GBR];Military expenditure (current USD) [MS.MIL.XPND.CD] - Brazil [BRA];Military expenditure (current USD) [MS.MIL.XPND.CD] - India [IND];Military expenditure (current USD) [MS.MIL.XPND.CD] - Mexico [MEX];Military expenditure (current USD) [MS.MIL.XPND.CD] - South Africa [ZAF];Military expenditure (current USD) [MS.MIL.XPND.CD] - China [CHN];Military expenditure (current USD) [MS.MIL.XPND.CD] - World [WLD];Birth rate, crude (per 1,000 people) [SP.DYN.CBRT.IN] - Germany [DEU];Birth rate, crude (per 1,000 people) [SP.DYN.CBRT.IN] - France [FRA];Birth rate, crude (per 1,000 people) [SP.DYN.CBRT.IN] - Italy [ITA];Birth rate, crude (per 1,000 people) [SP.DYN.CBRT.IN] - Japan [JPN];Birth rate, crude (per 1,000 people) [SP.DYN.CBRT.IN] - Canada [CAN];Birth rate, crude (per 1,000 people) [SP.DYN.CBRT.IN] - Russian Federation [RUS];Birth rate, crude (per 1,000 people) [SP.DYN.CBRT.IN] - United States [USA];Birth rate, crude (per 1,000 people) [SP.DYN.CBRT.IN] - United Kingdom [GBR];Birth rate, crude (per 1,000 people) [SP.DYN.CBRT.IN] - Brazil [BRA];Birth rate, crude (per 1,000 people) [SP.DYN.CBRT.IN] - India [IND];Birth rate, crude (per 1,000 people) [SP.DYN.CBRT.IN] - Mexico [MEX];Birth rate, crude (per 1,000 people) [SP.DYN.CBRT.IN] - South Africa [ZAF];Birth rate, crude (per 1,000 people) [SP.DYN.CBRT.IN] - China [CHN];Birth rate, crude (per 1,000 people) [SP.DYN.CBRT.IN] - World [WLD];Life expectancy at birth, total (years) [SP.DYN.LE00.IN] - Germany [DEU];Life expectancy at birth, total (years) [SP.DYN.LE00.IN] - France [FRA];Life expectancy at birth, total (years) [SP.DYN.LE00.IN] - Italy [ITA];Life expectancy at birth, total (years) [SP.DYN.LE00.IN] - Japan [JPN];Life expectancy at birth, total (years) [SP.DYN.LE00.IN] - Canada [CAN];Life expectancy at birth, total (years) [SP.DYN.LE00.IN] - Russian Federation [RUS];Life expectancy at birth, total (years) [SP.DYN.LE00.IN] - United States [USA];Life expectancy at birth, total (years) [SP.DYN.LE00.IN] - United Kingdom [GBR];Life expectancy at birth, total (years) [SP.DYN.LE00.IN] - Brazil [BRA];Life expectancy at birth, total (years) [SP.DYN.LE00.IN] - India [IND];Life expectancy at birth, total (years) [SP.DYN.LE00.IN] - Mexico [MEX];Life expectancy at birth, total (years) [SP.DYN.LE00.IN] - South Africa [ZAF];Life expectancy at birth, total (years) [SP.DYN.LE00.IN] - China [CHN];Life expectancy at birth, total (years) [SP.DYN.LE00.IN] - World [WLD];Energy use (kg of oil equivalent per capita) [EG.USE.PCAP.KG.OE] - Germany [DEU];Energy use (kg of oil equivalent per capita) [EG.USE.PCAP.KG.OE] - France [FRA];Energy use (kg of oil equivalent per capita) [EG.USE.PCAP.KG.OE] - Italy [ITA];Energy use (kg of oil equivalent per capita) [EG.USE.PCAP.KG.OE] - Japan [JPN];Energy use (kg of oil equivalent per capita) [EG.USE.PCAP.KG.OE] - Canada [CAN];Energy use (kg of oil equivalent per capita) [EG.USE.PCAP.KG.OE] - Russian Federation [RUS];Energy use (kg of oil equivalent per capita) [EG.USE.PCAP.KG.OE] - United States [USA];Energy use (kg of oil equivalent per capita) [EG.USE.PCAP.KG.OE] - United Kingdom [GBR];Energy use (kg of oil equivalent per capita) [EG.USE.PCAP.KG.OE] - Brazil [BRA];Energy use (kg of oil equivalent per capita) [EG.USE.PCAP.KG.OE] - India [IND];Energy use (kg of oil equivalent per capita) [EG.USE.PCAP.KG.OE] - Mexico [MEX];Energy use (kg of oil equivalent per capita) [EG.USE.PCAP.KG.OE] - South Africa [ZAF];Energy use (kg of oil equivalent per capita) [EG.USE.PCAP.KG.OE] - China [CHN];Energy use (kg of oil equivalent per capita) [EG.USE.PCAP.KG.OE] - World [WLD]
1989;33;5;2;40;3,896551692;4,343861063;3,388383454;4,858037686;;;3,672648159;2,577602692;3,16;5,947343328;4,105509331;2,394784159;4,206334355;3,74060573;1,39897E+12;1,02521E+12;9,28661E+11;3,05491E+12;5,65056E+11;5,065E+11;5,64158E+12;9,26885E+11;3,47028E+11;2,96042E+11;2,21401E+11;99030856825;3,47768E+11;2,01713E+13;2,532430534;2,879935312;2,02642732;0,940781036;1,934614309;;5,871206008;4,040954332;2,68625;3,534179728;0,517255829;4,357884741;2,447101315;3,44479993;31631605145;29665454335;17675486539;27966353542;10747134689;;3,21867E+11;37456646813;8761486966;10589796925;1153375828;4181886467;11251332630;6,58524E+11;11,2;13,6;9,9;10,2;14,9;14,6;16,4;13,6;25,534;32,121;29,352;31,408;21,58;26,27383124;75,01314634;76,34878049;76,8195122;78,81804878;77,1195122;69,17170732;75,01707317;75,58292683;65,947;57,4;70,469;63,035;69,054;65,24704931;4514,704706;3795,900235;2566,108925;3352,005932;7963,297905;;7890,287202;3626,297861;993,9052667;342,700996;1426,671258;2585,623273;724,1161051;1475,933158
1990;44;3;2;49;5,255006083;2,923935081;1,985774943;4,892713066;;-2,999995642;1,885964958;0,73375552;-4,35;5,533454563;5,175768386;-0,317785676;3,920251368;2,876245079;1,77167E+12;1,26918E+12;1,18122E+12;3,13282E+12;5,9393E+11;5,16814E+11;5,96314E+12;1,09317E+12;3,90726E+11;3,20979E+11;2,61254E+11;1,15552E+11;3,60858E+11;2,27395E+13;2,518432707;2,805267627;1,880798413;0,941791766;1,958793742;;5,605175294;3,983217695;2,363841025;3,14621461;0,433081035;3,896351478;2,454016116;3,310428009;39834666880;35774430325;20734625579;28800451682;11414631847;;3,25129E+11;43545094840;9236296955;10537035450;1210872502;4364458204;9926349251;7,13011E+11;11,4;13,4;10;10;15;13,4;16,7;13,9;24,844;31,517;28,802;30,312;21,06;25,87870079;75,2277561;76,6;76,97073171;78,83682927;77,42195122;68,88609756;75,21463415;75,8804878;66,343;57,865;70,866;63,307;69,145;65,43323283;4421,364531;3846,625257;2583,888077;3552,858582;7630,092306;5941,586256;7671,773066;3597,051621;940,9658549;350,0757335;1473,38861;2471,598122;766,9953294;1663,807337
1991;48;2;2;52;5,108261522;1,048175847;1,538447558;3,417496762;;-5,046939451;-0,108264787;-1,103121662;1,032189585;1,056831433;4,214754839;-1,018219873;9,262786084;1,446499134;1,86895E+12;1,26928E+12;1,24622E+12;3,58442E+12;6,10328E+11;5,17963E+11;6,15813E+12;1,1428E+12;3,42609E+11;2,70105E+11;3,13143E+11;1,23943E+11;3,83373E+11;2,3707E+13;1,997834988;2,812136438;1,858852684;0,940821904;1,895444339;;4,883429398;4,116802423;1,963333333;2,909974328;0,435402301;3,222633894;2,311243412;3,010712767;37196729730;35869120915;21585706772;32785415754;11338503299;;2,99373E+11;47045457327;6694665295;8622473881;1459136041;3874415135;9802375366;6,98285E+11;10,4;13,2;9,9;9,9;14,4;12,1;16,2;13,8;24,245;30,924;28,24;29,194;19,68;25,21133245;75,3195122;76,84878049;77,0195122;79,10073171;77,62195122;68,47439024;75,36585366;76,08292683;66,742;58,353;71,248;63,384;69,242;65,61838085;4302,891175;4043,09916;2645,673237;3574,005929;7517,330304;5870,233857;7631,467806;3707,951971;942,0380381;357,3667628;1518,489277;2518,117842;736,8518014;1649,653827
1992;44;4;1;49;1,923076559;1,599342677;0,834275454;0,848069581;;-14,53107377;3,522440523;0,401082076;-0,544072051;5,482396022;3,541102416;-2,137056889;14,22452959;2,056125611;2,13157E+12;1,40147E+12;1,32016E+12;3,90881E+12;5,92388E+11;4,60291E+11;6,52033E+12;1,17966E+12;3,28188E+11;2,88208E+11;3,63158E+11;1,34545E+11;4,26916E+11;2,53937E+13;1,860479941;2,690660711;1,751976983;0,94831244;1,8616877;4,427032321;4,970466808;3,864717766;1,521528861;2,704839706;0,469454656;2,817650615;2,449542068;2,942947811;39502452271;37902269821;22177090390;35999123576;10788803124;;3,25034E+11;45592591818;4993804467;8083231410;1824550066;3677406461;12244267842;7,30299E+11;10;13,1;10;9,8;14,1;10,7;15,8;13,6;23,721;30,348;27,681;28,095;18,27;24,5785773;75,8195122;77,1;77,4195122;79,15390244;77,72439024;66,87317073;75,61707317;76,43414634;67,141;58,851;71,61;63,247;69,355;65,77001658;4190,98422;3954,003261;2627,340008;3644,19476;7601,685177;5356,50974;7677,401401;3684,724535;935,7464624;363,0783448;1503,678122;2290,666487;752,6286625;1621,337067
1993;37;6;0;43;-0,976849818;-0,628666352;-0,852805764;-0,517919847;;-8,668540341;2,751781042;2,489830985;4,924690005;4,75077622;1,941155848;1,233519913;13,8837293;1,808166661;2,07132E+12;1,32282E+12;1,06496E+12;4,45414E+12;5,77171E+11;4,35084E+11;6,85856E+12;1,06139E+12;3,68296E+11;2,79296E+11;5,00736E+11;1,47197E+11;4,44731E+11;2,58225E+13;1,693538323;2,689534806;1,786767973;0,950663825;1,821753504;4,181324647;4,604350295;3,590649512;1,927922815;2,823542246;0,442785494;2,495523698;1,928066874;2,766360016;35030537589;35775273293;18242013901;41353936222;10268822622;7766720078;3,16719E+11;38113206791;7099899155;8253542581;2122980338;3254313379;12360225861;6,98673E+11;9,8;13;9,7;9,6;13,5;9,4;15,4;13,2;23,252;29,792;27,134;27,055;18,09;24,18120437;75,87073171;77,3;77,72195122;79,29365854;77,82439024;64,93585366;75,4195122;76,38536585;67,539;59,349;71,953;62,894;69,496;65,8844036;4122,69574;4001,902202;2611,990438;3655,966843;7770,546448;5059,864625;7709,496589;3713,185819;943,3269952;364,5144994;1502,215639;2395,381195;788,1287236;1613,038722
1994;46;2;0;48;2,391892071;2,358342181;2,151023638;0,993066363;;-12,56975598;4,028793263;3,846009168;5,852870364;6,658924067;4,941080676;3,200000003;13,03680663;3,296899035;2,20507E+12;1,39398E+12;1,09922E+12;4,9988E+12;5,78139E+11;3,95077E+11;7,28724E+12;1,14049E+12;5,2537E+11;3,27276E+11;5,27813E+11;1,53513E+11;5,64325E+11;2,78724E+13;1,550276433;2,66037496;1,71374276;0,9228718;1,696680257;4,523700655;4,215264675;3,381933718;2,016007789;2,664673727;0,518830327;2,561965901;1,693479599;2,579826305;34197705640;37288606060;18062459082;45285594083;9577377640;13547871733;3,08084E+11;38569013505;10591499118;8880551226;2635284079;3478582291;9867120066;7,07808E+11;9,5;12,5;9,4;10;13,3;9,5;15;13;22,826;29,258;26,604;26,107;17,7;23,80487594;76,27073171;77,64878049;77,92195122;79,68707317;77,82682927;64,46707317;75,6195122;76,88536585;67,932;59,84;72,279;62,331;69,67;66,08777234;4088,79813;3836,111834;2578,465978;3844,28668;7957,245633;4426,668195;7757,830822;3732,521114;976,9821774;371,2259141;1509,939317;2420,083112;816,16289;1599,006331
1995;37;2;1;40;1,544146496;2,106695253;2,886836759;2,630999616;;-4,143528406;2,684217275;2,531670005;4,223793634;7,57449184;-6,291230821;3,100000001;10,95395434;3,089353902;2,58579E+12;1,60109E+12;1,17466E+12;5,54556E+12;6,04032E+11;3,95537E+11;7,63975E+12;1,34642E+12;7,69333E+11;3,60282E+11;3,60074E+11;1,71735E+11;7,34548E+11;3,10438E+13;1,495022014;2,492496189;1,467843143;0,916876617;1,554090071;3,784429967;3,860245792;2,854199491;1,86213698;2,578483572;0,450891531;2,117864047;1,686233887;2,386050344;38742699103;40124024138;17185853004;49961673237;9176903908;12741629470;2,95853E+11;38294283080;14318919608;9754464630;1562615372;3292446562;12385129475;7,26591E+11;9,4;12,8;9,2;9,54;12,9;9,3;14,6;12,6;22,424;28,749;26,096;25,276;17,12;23,36945847;76,42195122;77,75121951;78,17073171;79,53634146;78,02926829;64,69073171;75,62195122;76,83658537;68,318;60,32;72,598;61,561;69,885;66,27421726;4119,688948;3981,352175;2799,375762;3934,959561;7979,898446;4290,693467;7763,755106;3728,963152;994,2898492;385,0918574;1437,646881;2498,893625;866,8343743;1616,153204
1996;36;3;2;41;0,805822891;1,412993673;1,266784802;3,133870993;;-3,755069439;3,772565502;2,428542895;2,208864051;7,549522249;6,773258694;4,299999997;9,922556752;3,61366186;2,49724E+12;1,60568E+12;1,31243E+12;4,92339E+12;6,28546E+11;3,91725E+11;8,07312E+12;1,42151E+12;8,50426E+11;3,92897E+11;4,10976E+11;1,63237E+11;8,63747E+11;3,17363E+13;1,46585846;2,414473951;1,588492279;0,911247076;1,403752581;3,756558821;3,554982206;2,724592322;1,6548435;2,472768225;0,476484778;1,755878798;1,65272667;2,316214592;36701189772;38977734096;20793128832;44047104680;8615884471;15826340652;2,87961E+11;38566134645;14073226545;9904672736;1882873103;2591787131;14275400820;7,24515E+11;9,7;12,8;9,3;9,6;12,4;8,9;14,4;12,6;22,022;28,262;25,611;24,572;16,98;23,08123956;76,67317073;77,95365854;78,52195122;80,2002439;78,1804878;65,85414634;76,02682927;77,08780488;68,695;60,783;72,925;60,595;70,14;66,55851752;4246,553191;4191,924184;2796,154736;4008,476236;8053,454858;4252,611619;7844,468266;3879,822786;1030,668072;389,426516;1445,933653;2504,903115;881,6537374;1633,306698
1997;35;4;1;40;1,792160821;2,336296529;1,830212234;0,981228732;;1,399915805;4,381775174;4,90902574;3,394845985;4,049820849;6,846852279;2,600000001;9,236779892;3,869031493;2,21199E+12;1,45288E+12;1,24188E+12;4,49245E+12;6,54987E+11;4,04929E+11;8,57755E+12;1,55957E+12;8,83206E+11;4,15868E+11;5,00413E+11;1,68977E+11;9,61604E+11;3,16198E+13;1,409301733;2,375409653;1,626692799;0,920437898;1,246243202;4,039809297;3,405562244;2,560148772;1,577688316;2,647732426;0,458095854;1,582133557;1,632650673;2,321066884;31267710403;34697904099;20156102258;40634840608;7945140183;17577353181;2,93168E+11;39889947449;13934266552;11464883390;2184061042;2414137710;15699586769;7,24579E+11;9,9;12,7;9,4;9,5;11,7;8,6;14,2;12,5;21,601;27,789;25,148;23,983;16,57;22,75077752;77,07317073;78,30487805;78,82439024;80,42414634;78,43170732;66,69878049;76,42926829;77,21097561;69,061;61,233;73,268;59,489;70,428;66,84339002;4203,357367;4049,233183;2834,402946;4041,16767;8056,243628;4069,687292;7828,581096;3760,712365;1066,186951;397,3781855;1498,001882;2527,940174;871,7563238;1626,405525
1998;32;6;2;40;2,013932785;3,588659425;1,810615162;-1,270330495;2,79654248;-5,299961625;4,481407561;3,153973375;0,338097902;6,184415821;5,163925168;0,5;7,845951788;2,793174031;2,23899E+12;1,50311E+12;1,27005E+12;4,09836E+12;6,34E+11;2,70955E+11;9,06282E+12;1,65339E+12;8,63711E+11;4,21351E+11;5,26502E+11;1,52983E+11;1,02904E+12;3,15397E+13;1,390894786;2,226208307;1,644508879;0,938594775;1,256293902;2,732649089;3,201558499;2,495962275;1,66229192;2,727311417;0,450450487;1,383166723;1,655080691;2,270464717;31200768078;33633561283;20825125352;37849012643;7748607984;7955730401;2,90996E+11;41222125833;14357357047;11920610818;2263223453;1905656009;17031780200;7,06829E+11;9,6;12,8;9,4;9,6;11,4;8,8;14,3;12,3;21,147;27,324;24,702;23,499;15,64;22,33767708;77,47560976;78,60487805;78,97560976;80,50146341;78,63414634;67,0297561;76,5804878;77,1902439;69,419;61,669;73,625;58,315;70,737;67,08649921;4177,294129;4151,62747;2912,947365;3955,627627;7948,397278;3981,499468;7803,697605;3787,108452;1075,199081;399,4988292;1516,610834;2471,477036;869,3586073;1611,335079
1999;32;6;2;40;1,887261154;3,421373799;1,625727599;-0,333929958;3,970482637;6,39991469;4,753235983;2,990111445;0,467937567;8,845755561;2,753554247;2,399999997;7,661651501;3,504418436;2,19495E+12;1,49315E+12;1,25245E+12;4,63598E+12;6,78412E+11;1,95907E+11;9,63066E+12;1,68576E+12;5,99642E+11;4,5882E+11;6,00233E+11;1,51517E+11;1,094E+12;3,27366E+13;1,395074355;2,17784297;1,683299798;0,945248337;1,241703064;3,073287922;3,085676783;2,422909593;1,645474667;2,957195647;0,460988776;1,272052931;1,871465914;2,217357621;30690158426;32672714285;21016456910;43122898505;8210778540;6469035211;2,98095E+11;40760400667;9866973919;13895562461;2652912012;1738036625;20473915095;7,20489E+11;9,4;12,9;9,4;9,3;11,1;8,3;14,2;11,9;20,654;26,861;24,272;23,119;14,64;21,91168366;77,72682927;78,75609756;79,42439024;80,57073171;78,88536585;65,98219512;76,58292683;77,3902439;69,769;62,093;73,988;57,144;71,063;67,29332375;4079,933344;4123,526953;2957,311486;4011,224779;8107,515156;4136,751144;7923,223893;3784,074088;1083,403984;414,9624926;1537,522625;2464,32336;878,5245355;1623,839599
2000;32;4;2;38;2,912502964;3,923669227;3,786955143;2,764647551;4,917762744;10,00006682;4,127484017;3,672369105;4,387949444;3,840991157;4,942453715;4,200000001;8,490093406;4,501223545;1,94798E+12;1,36564E+12;1,14668E+12;4,96836E+12;7,44773E+11;2,5971E+11;1,02523E+13;1,66213E+12;6,55448E+11;4,68395E+11;7,07907E+11;1,51753E+11;1,21135E+12;3,38319E+13;1,358883033;2,085018245;1,741059504;0,931136156;1,11808088;3,307029837;3,112242147;2,372796645;1,730726147;2,948929906;0,44604782;1,387289131;1,830343718;2,20553253;26497593164;28403138949;19878720932;45509673827;8299385231;9228204144;3,20086E+11;39343711273;11344032535;14287514241;3031454509;1891725013;22237140151;7,42433E+11;9,3;13,3;9,5;9,4;10,7;8,7;14,4;11,5;20,119;26,401;23,85;22,854;14,03;21,65153881;77,92682927;79,05609756;79,77804878;81,07609756;79,13658537;65,48365854;76,63658537;77,74146341;70,116;62,505;74,34;56,048;71,397;67,54896003;4094,06036;4135,477644;3012,195;4083,831697;8265,079925;4224,277198;8056,86385;3785,753126;1072,379544;417,287589;1516,635855;2424,881292;898,9873131;1637,205968
